,Date,FTSE,NASDAQ,HANG,SP500,DAX
1364,17/03/2017,7424.96,5901.0,24309.93,2378.25,12095.24
1365,16/03/2017,7415.95,5900.76,24288.28,2381.38,12083.18
1366,15/03/2017,7368.64,5900.05,23792.85,2385.26,12009.87
1367,14/03/2017,7357.85,5856.82,23827.95,2365.45,11988.79
1368,13/03/2017,7367.08,5875.78,23829.67,2373.47,11990.03
1369,10/03/2017,7343.08,5861.73,23568.67,2372.6,11963.18
1370,09/03/2017,7314.96,5838.81,23501.56,2364.87,11978.39
1371,08/03/2017,7334.61,5837.55,23782.27,2362.98,11967.31
1372,07/03/2017,7338.99,5833.93,23681.07,2368.39,11966.14
1373,06/03/2017,7350.12,5849.18,23596.28,2375.31,11958.4
1374,03/03/2017,7374.26,5870.75,23552.72,2383.12,12027.36
1375,02/03/2017,7382.35,5861.22,23728.07,2381.92,12059.57
1376,01/03/2017,7382.9,5904.03,23776.49,2395.96,12067.19
1377,28/02/2017,7263.44,5825.44,23740.73,2363.64,11834.41
1378,27/02/2017,7253.0,5861.9,23925.05,2369.75,11822.67
1379,24/02/2017,7243.7,5845.31,23965.7,2367.34,11804.03
1380,23/02/2017,7271.37,5835.51,24114.86,2363.81,11947.83
1381,22/02/2017,7302.25,5860.63,24201.96,2362.82,11998.59
1382,21/02/2017,7274.83,5865.95,23963.63,2365.38,11967.49
1383,17/02/2017,7299.96,5838.58,24033.74,2351.16,11757.02
1384,16/02/2017,7277.92,5814.9,24107.7,2347.22,11757.24
1385,15/02/2017,7302.41,5819.44,23994.87,2349.25,11793.93
1386,14/02/2017,7268.56,5782.57,23703.01,2337.58,11771.81
1387,13/02/2017,7278.92,5763.96,23710.98,2328.25,11774.43
1388,10/02/2017,7258.75,5734.13,23574.98,2316.1,11666.97
1389,09/02/2017,7229.5,5715.18,23525.14,2307.87,11642.86
1390,08/02/2017,7188.82,5682.45,23485.13,2294.67,11543.38
1391,07/02/2017,7186.22,5674.22,23331.57,2293.08,11549.44
1392,06/02/2017,7172.15,5663.55,23348.24,2292.56,11509.84
1393,03/02/2017,7188.3,5666.77,23129.21,2297.42,11651.49
1394,02/02/2017,7140.75,5636.2,23184.52,2280.85,11627.95
1395,01/02/2017,7107.65,5642.65,23318.39,2279.55,11659.5
1396,27/01/2017,7184.49,5660.78,23360.78,2294.69,11814.27
1397,26/01/2017,7161.49,5655.18,23374.17,2296.68,11848.63
1398,25/01/2017,7164.43,5656.34,23049.12,2298.37,11806.05
1399,24/01/2017,7150.34,5600.96,22949.86,2280.07,11594.94
1400,23/01/2017,7151.18,5552.94,22898.52,2265.2,11545.75
1401,20/01/2017,7198.44,5555.33,22885.91,2271.31,11630.13
1402,19/01/2017,7208.44,5540.08,23049.96,2263.69,11596.89
1403,18/01/2017,7247.61,5555.65,23098.26,2271.89,11599.39
1404,17/01/2017,7220.38,5538.73,22840.97,2267.89,11540.0
1405,13/01/2017,7337.81,5574.12,22937.38,2274.64,11629.18
1406,12/01/2017,7292.37,5547.49,22829.02,2270.44,11521.04
1407,11/01/2017,7290.49,5563.65,22935.35,2275.32,11646.17
1408,10/01/2017,7275.47,5551.82,22744.85,2268.9,11583.3
1409,09/01/2017,7237.77,5531.82,22558.69,2268.9,11563.99
1410,06/01/2017,7210.05,5521.06,22503.01,2276.98,11599.01
1411,05/01/2017,7195.31,5487.94,22456.69,2269.0,11584.94
1412,04/01/2017,7189.74,5477.01,22134.47,2270.75,11584.31
1413,03/01/2017,7177.89,5429.08,22150.4,2257.83,11584.24
1414,30/12/2016,7142.83,5383.12,22000.56,2238.83,11481.06
1415,29/12/2016,7120.26,5432.09,21790.91,2249.26,11451.05
1416,28/12/2016,7106.08,5438.56,21754.74,2249.92,11474.99
1417,23/12/2016,7068.17,5462.69,21574.76,2263.79,11449.93
1418,22/12/2016,7063.68,5447.42,21636.2,2260.96,11456.1
1419,21/12/2016,7041.42,5471.43,21809.8,2265.18,11468.64
1420,20/12/2016,7043.96,5483.94,21729.06,2270.76,11464.74
1421,19/12/2016,7017.16,5457.44,21832.68,2262.53,11426.7
1422,16/12/2016,7011.64,5437.16,22020.75,2258.07,11404.01
1423,15/12/2016,6999.01,5456.85,22059.4,2262.03,11366.4
1424,14/12/2016,6949.19,5436.67,22456.62,2253.28,11244.84
1425,13/12/2016,6968.57,5463.83,22446.7,2271.72,11284.65
1426,12/12/2016,6890.42,5412.54,22433.02,2256.96,11190.21
1427,09/12/2016,6954.21,5444.5,22760.98,2259.53,11203.63
1428,08/12/2016,6931.55,5417.36,22861.84,2246.19,11179.42
1429,07/12/2016,6902.23,5393.76,22800.92,2241.35,10986.69
1430,06/12/2016,6779.84,5333.0,22675.15,2212.23,10775.32
1431,05/12/2016,6746.83,5308.89,22505.55,2204.71,10684.83
1432,02/12/2016,6730.72,5255.65,22564.82,2191.95,10513.35
1433,01/12/2016,6752.93,5251.11,22878.23,2191.08,10534.05
1434,30/11/2016,6783.79,5323.68,22789.77,2198.81,10640.3
1435,29/11/2016,6772.0,5379.92,22737.07,2204.66,10620.49
1436,28/11/2016,6799.47,5368.81,22830.57,2201.72,10582.67
1437,25/11/2016,6840.75,5398.92,22723.45,2213.35,10699.27
1438,23/11/2016,6817.71,5380.68,22676.69,2204.72,10662.44
1439,22/11/2016,6819.72,5386.35,22678.07,2202.94,10713.85
1440,21/11/2016,6777.96,5368.86,22357.78,2198.18,10685.13
1441,18/11/2016,6775.77,5321.51,22344.21,2181.9,10664.56
1442,17/11/2016,6794.71,5333.97,22262.88,2187.12,10685.54
1443,16/11/2016,6749.72,5294.58,22280.53,2176.94,10663.87
1444,15/11/2016,6792.74,5275.62,22323.91,2180.39,10735.14
1445,14/11/2016,6753.18,5218.4,22222.22,2164.2,10693.69
1446,11/11/2016,6730.43,5237.11,22531.09,2164.45,10667.95
1447,10/11/2016,6827.98,5208.8,22839.11,2167.48,10630.12
1448,09/11/2016,6911.84,5251.07,22415.19,2163.26,10646.01
1449,08/11/2016,6843.13,5193.49,22909.47,2139.56,10482.32
1450,07/11/2016,6806.9,5166.17,22801.4,2131.52,10456.95
1451,04/11/2016,6693.26,5046.37,22642.62,2085.18,10259.13
1452,03/11/2016,6790.51,5058.41,22683.51,2088.66,10325.88
1453,02/11/2016,6845.42,5105.57,22810.5,2097.94,10370.93
1454,01/11/2016,6917.14,5153.58,23147.07,2111.72,10526.16
1455,31/10/2016,6954.22,5189.14,22934.54,2126.15,10665.01
1456,28/10/2016,6996.26,5190.1,22954.81,2126.41,10696.19
1457,27/10/2016,6986.57,5215.97,23132.35,2133.04,10717.08
1458,26/10/2016,6958.09,5250.27,23325.43,2139.43,10709.68
1459,25/10/2016,7017.64,5283.4,23565.11,2143.16,10757.31
1460,24/10/2016,6986.4,5309.83,23604.08,2151.33,10761.17
1461,20/10/2016,7026.9,5241.83,23374.4,2141.34,10701.39
1462,19/10/2016,7021.92,5246.41,23304.97,2144.29,10645.68
1463,18/10/2016,7000.06,5243.84,23394.39,2139.6,10631.55
1464,17/10/2016,6947.55,5199.82,23037.54,2126.5,10503.57
1465,14/10/2016,7013.55,5214.16,23233.31,2132.98,10580.38
1466,13/10/2016,6977.74,5213.33,23031.3,2132.55,10414.07
1467,12/10/2016,7024.01,5239.02,23407.05,2139.18,10523.07
1468,11/10/2016,7070.88,5246.79,23549.52,2136.73,10577.16
1469,07/10/2016,7044.39,5292.4,23851.82,2153.74,10490.86
1470,06/10/2016,6999.96,5306.85,23952.5,2160.77,10568.8
1471,05/10/2016,7033.25,5316.02,23788.31,2159.73,10585.78
1472,04/10/2016,7074.34,5289.66,23689.44,2150.49,10619.61
1473,30/09/2016,6899.33,5312.0,23297.15,2168.27,10511.02
1474,29/09/2016,6919.42,5269.15,23739.47,2151.13,10405.54
1475,28/09/2016,6849.38,5318.55,23619.65,2171.37,10438.34
1476,27/09/2016,6807.67,5305.71,23571.9,2159.93,10361.48
1477,26/09/2016,6818.04,5257.49,23317.92,2146.1,10393.71
1478,23/09/2016,6909.43,5305.75,23686.48,2164.69,10626.97
1479,22/09/2016,6911.4,5339.52,23759.8,2177.18,10674.18
1480,21/09/2016,6834.77,5295.18,23669.9,2163.12,10436.49
1481,20/09/2016,6830.79,5241.35,23530.86,2139.76,10393.86
1482,19/09/2016,6813.55,5235.03,23550.45,2139.12,10373.87
1483,15/09/2016,6730.3,5249.69,23335.59,2147.26,10431.2
1484,14/09/2016,6673.31,5173.77,23190.64,2125.77,10378.4
1485,13/09/2016,6665.63,5155.26,23215.76,2127.02,10386.6
1486,12/09/2016,6700.9,5211.89,23290.6,2159.04,10431.77
1487,09/09/2016,6776.95,5125.91,24099.7,2127.81,10573.44
1488,08/09/2016,6858.7,5259.48,23919.34,2181.3,10675.29
1489,07/09/2016,6846.58,5283.93,23741.81,2186.16,10752.98
1490,06/09/2016,6826.05,5275.91,23787.68,2186.48,10687.14
1491,02/09/2016,6894.6,5249.9,23266.7,2179.98,10683.82
1492,01/09/2016,6745.97,5227.21,23162.34,2170.86,10534.31
1493,31/08/2016,6781.51,5213.22,22976.88,2170.95,10592.69
1494,30/08/2016,6820.79,5222.99,23016.11,2176.12,10657.64
1495,26/08/2016,6838.05,5218.92,22909.54,2169.04,10587.77
1496,25/08/2016,6816.9,5212.2,22814.95,2172.47,10529.59
1497,24/08/2016,6835.78,5217.69,22820.78,2175.44,10622.97
1498,23/08/2016,6868.51,5260.08,22998.93,2186.9,10592.88
1499,22/08/2016,6828.54,5244.6,22997.91,2182.64,10494.35
1500,19/08/2016,6858.95,5238.38,22937.22,2183.87,10544.36
1501,18/08/2016,6868.96,5240.15,23023.16,2187.02,10603.03
1502,17/08/2016,6859.15,5228.66,22799.78,2182.22,10537.67
1503,16/08/2016,6893.92,5227.11,22910.84,2178.15,10676.65
1504,15/08/2016,6941.19,5262.02,22932.51,2190.15,10739.21
1505,12/08/2016,6916.02,5232.9,22766.91,2184.05,10713.43
1506,11/08/2016,6914.71,5228.4,22580.55,2185.79,10742.84
1507,10/08/2016,6866.42,5204.59,22492.43,2175.49,10650.89
1508,09/08/2016,6851.3,5225.48,22465.61,2181.74,10692.9
1509,08/08/2016,6809.13,5213.14,22494.76,2180.89,10432.36
1510,05/08/2016,6793.47,5221.12,22146.09,2182.87,10367.21
1511,04/08/2016,6740.16,5166.25,21832.23,2164.25,10227.86
1512,03/08/2016,6634.4,5159.74,21739.12,2163.79,10170.21
1513,01/08/2016,6693.95,5184.2,22129.14,2170.84,10330.52
1514,29/07/2016,6724.43,5162.13,21891.37,2173.6,10337.5
1515,28/07/2016,6721.06,5154.98,22174.34,2170.06,10274.93
1516,27/07/2016,6750.43,5139.81,22218.99,2166.58,10319.55
1517,26/07/2016,6724.03,5110.05,22129.73,2169.18,10247.76
1518,25/07/2016,6710.13,5097.63,21993.44,2168.48,10198.24
1519,22/07/2016,6730.48,5100.16,21964.27,2175.03,10147.46
1520,21/07/2016,6699.89,5073.9,22000.49,2165.17,10156.21
1521,20/07/2016,6728.99,5089.93,21882.48,2173.02,10142.01
1522,19/07/2016,6697.37,5036.37,21673.2,2163.78,9981.24
1523,18/07/2016,6695.42,5055.78,21803.18,2166.89,10063.13
1524,15/07/2016,6669.24,5029.59,21659.25,2161.74,10066.9
1525,14/07/2016,6654.47,5034.06,21561.06,2163.75,10068.3
1526,13/07/2016,6670.4,5005.73,21322.37,2152.43,9930.71
1527,12/07/2016,6680.69,5022.82,21224.74,2152.14,9964.07
1528,11/07/2016,6682.86,4988.64,20880.5,2137.16,9833.41
1529,08/07/2016,6590.64,4956.76,20564.17,2129.9,9629.66
1530,07/07/2016,6533.79,4876.81,20706.92,2097.9,9418.78
1531,06/07/2016,6463.59,4859.16,20495.29,2099.73,9373.26
1532,05/07/2016,6545.37,4822.9,20750.72,2088.55,9532.61
1533,30/06/2016,6504.33,4842.67,20794.37,2098.86,9680.09
1534,29/06/2016,6360.06,4779.24,20436.12,2070.77,9612.27
1535,28/06/2016,6140.39,4691.87,20172.46,2036.09,9447.28
1536,27/06/2016,5982.2,4594.44,20227.3,2000.54,9268.66
1537,24/06/2016,6138.69,4707.98,20259.13,2037.41,9557.16
1538,23/06/2016,6338.1,4910.04,20868.34,2113.32,10257.03
1539,22/06/2016,6261.19,4833.32,20795.12,2085.45,10071.06
1540,21/06/2016,6226.55,4843.76,20668.44,2088.9,10015.54
1541,20/06/2016,6204.0,4837.21,20510.2,2083.25,9962.02
1542,17/06/2016,6021.09,4800.34,20169.98,2071.22,9631.36
1543,16/06/2016,5950.48,4844.91,20038.42,2077.99,9550.47
1544,15/06/2016,5966.8,4834.93,20467.52,2071.5,9606.71
1545,14/06/2016,5923.53,4843.55,20387.53,2075.32,9519.2
1546,13/06/2016,6044.97,4848.44,20512.99,2079.06,9657.44
1547,10/06/2016,6115.76,4894.55,21042.64,2096.07,9834.62
1548,08/06/2016,6301.52,4974.64,21297.88,2119.12,10217.03
1549,07/06/2016,6284.53,4961.75,21328.24,2112.13,10287.68
1550,06/06/2016,6273.4,4968.71,21030.22,2109.41,10121.08
1551,03/06/2016,6209.63,4942.52,20947.24,2099.13,10103.26
1552,02/06/2016,6185.61,4971.36,20859.22,2105.26,10208.0
1553,01/06/2016,6191.93,4952.25,20760.98,2099.33,10204.44
1554,31/05/2016,6230.79,4948.06,20815.09,2096.96,10262.74
1555,27/05/2016,6270.79,4933.51,20576.77,2099.06,10286.31
1556,26/05/2016,6265.65,4901.77,20397.11,2090.1,10272.71
1557,25/05/2016,6262.85,4894.89,20368.05,2090.54,10205.21
1558,24/05/2016,6219.26,4861.06,19830.43,2076.06,10057.31
1559,23/05/2016,6136.43,4765.78,19809.03,2048.04,9842.29
1560,20/05/2016,6156.32,4769.56,19852.2,2052.32,9916.02
1561,19/05/2016,6053.35,4712.53,19694.33,2040.04,9795.89
1562,18/05/2016,6165.8,4739.12,19826.41,2047.63,9943.23
1563,17/05/2016,6167.77,4715.73,20118.8,2047.21,9890.19
1564,13/05/2016,6138.5,4717.68,19719.29,2046.61,9952.9
1565,12/05/2016,6104.19,4737.33,19915.46,2064.11,9862.12
1566,11/05/2016,6162.49,4760.69,20055.29,2064.46,9975.32
1567,10/05/2016,6156.65,4809.88,20242.68,2084.39,10045.44
1568,09/05/2016,6114.81,4750.21,20156.81,2058.69,9980.49
1569,06/05/2016,6125.7,4736.15,20109.87,2057.14,9869.95
1570,05/05/2016,6117.25,4717.09,20449.82,2050.63,9851.86
1571,04/05/2016,6112.02,4725.64,20525.83,2051.12,9828.25
1572,03/05/2016,6185.59,4763.22,20676.94,2063.37,9926.77
1573,29/04/2016,6241.89,4775.36,21067.05,2065.3,10038.97
1574,28/04/2016,6322.4,4805.29,21388.03,2075.81,10321.15
1575,27/04/2016,6319.91,4863.14,21361.6,2095.15,10299.83
1576,26/04/2016,6284.52,4888.28,21407.27,2091.7,10259.59
1577,25/04/2016,6260.92,4895.79,21304.44,2087.79,10294.35
1578,22/04/2016,6310.44,4906.23,21467.04,2091.58,10373.49
1579,21/04/2016,6381.44,4945.89,21622.25,2091.48,10435.73
1580,20/04/2016,6410.26,4948.13,21236.31,2102.4,10421.29
1581,19/04/2016,6405.35,4940.33,21436.21,2100.8,10349.59
1582,18/04/2016,6353.52,4960.02,21161.5,2094.34,10120.31
1583,15/04/2016,6343.75,4938.22,21316.47,2080.73,10051.57
1584,14/04/2016,6365.1,4945.89,21337.81,2082.78,10093.65
1585,13/04/2016,6362.89,4947.42,21158.71,2082.42,10026.1
1586,12/04/2016,6242.39,4872.09,20504.44,2061.72,9761.47
1587,11/04/2016,6200.12,4833.4,20440.81,2041.99,9682.99
1588,08/04/2016,6204.41,4850.69,20370.4,2047.6,9622.26
1589,07/04/2016,6136.89,4848.37,20266.05,2041.91,9530.62
1590,06/04/2016,6161.63,4920.72,20206.67,2066.66,9624.51
1591,05/04/2016,6091.23,4843.93,20177.0,2045.17,9563.36
1592,01/04/2016,6146.05,4914.54,20498.92,2072.78,9794.64
1593,31/03/2016,6174.9,4869.85,20776.7,2059.74,9965.51
1594,30/03/2016,6203.17,4869.29,20803.39,2063.95,10046.61
1595,29/03/2016,6105.9,4846.62,20366.3,2055.01,9887.94
1596,24/03/2016,6106.48,4773.51,20345.61,2035.94,9851.35
1597,23/03/2016,6199.11,4768.86,20615.23,2036.71,10022.93
1598,22/03/2016,6192.74,4821.66,20666.75,2049.8,9990.0
1599,21/03/2016,6184.58,4808.87,20684.15,2051.6,9948.64
1600,18/03/2016,6189.64,4795.65,20671.63,2049.58,9950.8
1601,17/03/2016,6201.12,4774.98,20503.81,2040.59,9892.2
1602,16/03/2016,6175.49,4763.97,20257.7,2027.22,9983.41
1603,15/03/2016,6139.97,4728.67,20288.77,2015.93,9933.85
1604,14/03/2016,6174.57,4750.28,20435.34,2019.64,9990.26
1605,11/03/2016,6139.79,4748.47,20199.6,2022.19,9831.13
1606,10/03/2016,6036.7,4662.16,19984.42,1989.57,9498.15
1607,09/03/2016,6146.32,4674.38,19996.26,1989.26,9723.09
1608,08/03/2016,6125.44,4648.82,20011.58,1979.26,9692.82
1609,07/03/2016,6182.4,4708.25,20159.72,2001.76,9778.93
1610,04/03/2016,6199.43,4717.02,20176.7,1999.99,9824.17
1611,03/03/2016,6130.46,4707.42,19941.76,1993.4,9751.92
1612,02/03/2016,6147.06,4703.42,20003.49,1986.45,9776.62
1613,01/03/2016,6152.88,4689.6,19407.46,1978.35,9717.16
1614,29/02/2016,6097.09,4557.95,19111.93,1932.23,9495.4
1615,26/02/2016,6096.01,4590.47,19364.15,1948.05,9513.3
1616,25/02/2016,6012.81,4582.2,18888.75,1951.7,9331.48
1617,24/02/2016,5867.18,4542.61,19192.45,1929.8,9167.8
1618,23/02/2016,5962.31,4503.58,19414.78,1921.27,9416.77
1619,22/02/2016,6037.73,4570.61,19464.09,1945.5,9573.59
1620,19/02/2016,5950.23,4504.43,19285.5,1917.78,9388.05
1621,18/02/2016,5971.95,4487.54,19363.08,1917.83,9463.64
1622,17/02/2016,6030.32,4534.06,18924.57,1926.82,9377.21
1623,16/02/2016,5862.17,4435.95,19122.08,1895.58,9135.11
1624,12/02/2016,5707.6,4337.51,18319.58,1864.78,8967.51
1625,11/02/2016,5536.97,4266.84,18545.8,1829.08,8752.87
1626,05/02/2016,5848.06,4363.14,19288.17,1880.05,9286.23
1627,04/02/2016,5898.76,4509.56,19183.09,1915.45,9393.36
1628,03/02/2016,5837.14,4504.24,18991.59,1912.53,9434.82
1629,02/02/2016,5922.01,4516.95,19446.84,1903.03,9581.04
1630,01/02/2016,6060.1,4620.37,19595.5,1939.38,9757.88
1631,29/01/2016,6083.79,4613.95,19683.11,1940.24,9798.11
1632,28/01/2016,5931.78,4506.68,19195.83,1893.36,9639.59
1633,27/01/2016,5990.37,4468.17,19052.45,1882.95,9880.82
1634,26/01/2016,5911.46,4567.67,18860.8,1903.63,9822.75
1635,25/01/2016,5877.0,4518.49,19340.14,1877.08,9736.15
1636,22/01/2016,5900.01,4591.18,19080.51,1906.9,9764.88
1637,21/01/2016,5773.79,4472.06,18542.15,1868.99,9574.16
1638,20/01/2016,5673.58,4471.69,18886.3,1859.33,9391.64
1639,19/01/2016,5876.8,4476.95,19635.81,1881.33,9664.21
1640,15/01/2016,5804.1,4488.42,19520.77,1880.33,9545.27
1641,14/01/2016,5918.23,4615.0,19817.41,1921.84,9794.2
1642,13/01/2016,5960.97,4526.06,19934.88,1890.28,9960.96
1643,12/01/2016,5929.24,4685.92,19711.76,1938.68,9985.43
1644,11/01/2016,5871.83,4637.99,19888.5,1923.67,9825.07
1645,08/01/2016,5912.44,4643.63,20453.71,1922.03,9849.34
1646,07/01/2016,5954.08,4689.43,20333.34,1943.09,9979.85
1647,06/01/2016,6073.38,4835.77,20980.81,1990.26,10214.02
1648,05/01/2016,6137.24,4891.43,21188.72,2016.71,10310.1
1649,04/01/2016,6093.43,4903.09,21327.12,2012.66,10283.44
1650,30/12/2015,6274.05,5065.85,21882.15,2063.36,10743.01
1651,29/12/2015,6314.57,5107.94,21999.62,2078.36,10860.14
1652,23/12/2015,6240.98,5045.93,22040.59,2064.29,10727.64
1653,22/12/2015,6083.1,5001.11,21830.02,2038.97,10488.75
1654,21/12/2015,6034.84,4968.92,21791.68,2021.15,10497.77
1655,18/12/2015,6052.42,4923.08,21755.56,2005.55,10608.19
1656,17/12/2015,6102.54,5002.55,21872.06,2041.89,10738.12
1657,16/12/2015,6061.19,5071.13,21701.21,2073.07,10469.26
1658,15/12/2015,6017.79,4995.36,21274.37,2043.41,10450.38
1659,14/12/2015,5874.06,4952.23,21309.85,2021.94,10139.34
1660,11/12/2015,5952.78,4933.47,21464.05,2012.37,10340.06
1661,10/12/2015,6088.05,5045.17,21704.61,2052.23,10598.93
1662,09/12/2015,6126.68,5022.86,21803.76,2047.62,10592.49
1663,08/12/2015,6135.22,5098.24,21905.13,2063.59,10673.6
1664,07/12/2015,6223.52,5101.81,22203.22,2077.07,10886.09
1665,04/12/2015,6238.29,5142.27,22235.89,2091.69,10752.1
1666,03/12/2015,6275.0,5037.53,22417.01,2049.62,10789.24
1667,02/12/2015,6420.93,5123.22,22479.69,2079.51,11190.02
1668,01/12/2015,6395.65,5156.31,22381.35,2102.63,11261.24
1669,30/11/2015,6356.09,5108.67,21996.42,2080.41,11382.23
1670,27/11/2015,6375.15,5127.52,22068.32,2090.11,11293.76
1671,25/11/2015,6337.64,5116.14,22498.0,2088.87,11169.54
1672,24/11/2015,6277.23,5102.81,22587.63,2089.14,10933.99
1673,23/11/2015,6305.49,5102.48,22665.9,2086.59,11092.31
1674,20/11/2015,6334.63,5104.92,22754.72,2089.17,11119.83
1675,19/11/2015,6329.93,5073.64,22500.22,2081.24,11085.44
1676,18/11/2015,6278.97,5075.2,22188.26,2083.58,10959.95
1677,17/11/2015,6268.76,4986.02,22264.25,2050.44,10971.04
1678,16/11/2015,6146.38,4984.62,22010.82,2053.19,10713.23
1679,13/11/2015,6118.28,4927.88,22396.14,2023.04,10708.4
1680,12/11/2015,6178.68,5005.08,22888.92,2045.97,10782.63
1681,11/11/2015,6297.2,5067.02,22352.17,2075.0,10907.87
1682,10/11/2015,6275.28,5083.24,22401.7,2081.72,10832.52
1683,09/11/2015,6295.16,5095.3,22726.77,2078.58,10815.45
1684,06/11/2015,6353.83,5147.12,22867.33,2099.2,10988.03
1685,05/11/2015,6364.9,5127.74,23051.04,2099.93,10887.74
1686,04/11/2015,6412.88,5142.48,23053.57,2102.31,10845.24
1687,03/11/2015,6383.61,5145.13,22568.43,2109.79,10951.15
1688,02/11/2015,6361.8,5127.15,22370.04,2104.05,10950.67
1689,30/10/2015,6361.09,5053.75,22640.04,2079.36,10850.14
1690,29/10/2015,6395.8,5074.27,22819.94,2089.41,10800.84
1691,28/10/2015,6437.8,5095.69,22956.57,2090.35,10831.96
1692,27/10/2015,6365.27,5030.15,23142.73,2065.89,10692.19
1693,26/10/2015,6417.02,5034.7,23116.25,2071.18,10801.34
1694,23/10/2015,6444.08,5031.86,23151.94,2075.15,10794.54
1695,22/10/2015,6376.28,4920.05,22845.37,2052.51,10491.97
1696,20/10/2015,6345.13,4880.97,22989.22,2030.77,10147.68
1697,19/10/2015,6352.33,4905.47,23075.61,2033.66,10164.31
1698,16/10/2015,6378.04,4886.69,23067.37,2033.11,10104.43
1699,15/10/2015,6338.67,4870.1,22888.17,2023.86,10064.8
1700,14/10/2015,6269.61,4782.85,22439.91,1994.24,9915.85
1701,13/10/2015,6342.28,4796.61,22600.46,2003.69,10032.82
1702,12/10/2015,6371.18,4838.64,22730.93,2017.46,10119.83
1703,09/10/2015,6416.16,4830.47,22458.8,2014.89,10096.6
1704,08/10/2015,6374.82,4810.79,22354.91,2013.43,9993.07
1705,07/10/2015,6336.35,4791.15,22515.76,1995.83,9970.4
1706,06/10/2015,6326.16,4748.36,21831.62,1979.92,9902.83
1707,05/10/2015,6298.92,4781.26,21854.5,1987.05,9814.79
1708,02/10/2015,6129.98,4707.77,21506.09,1951.36,9553.07
1709,30/09/2015,6061.61,4620.16,20846.3,1920.03,9660.44
1710,29/09/2015,5909.24,4517.32,20556.6,1884.09,9450.4
1711,25/09/2015,6109.01,4686.5,21186.32,1931.34,9688.53
1712,24/09/2015,5961.49,4734.48,21095.98,1932.24,9427.64
1713,23/09/2015,6032.24,4752.74,21302.91,1938.76,9612.62
1714,22/09/2015,5935.84,4756.72,21796.58,1942.74,9570.66
1715,21/09/2015,6108.71,4828.95,21756.93,1966.97,9948.51
1716,18/09/2015,6104.11,4827.23,21920.83,1958.03,9916.16
1717,17/09/2015,6186.99,4893.95,21854.63,1990.2,10229.58
1718,16/09/2015,6229.21,4889.24,21966.66,1995.31,10227.21
1719,15/09/2015,6137.6,4860.52,21455.23,1978.09,10188.13
1720,14/09/2015,6084.59,4805.76,21561.9,1953.03,10131.74
1721,11/09/2015,6117.76,4822.34,21504.37,1961.05,10123.56
1722,10/09/2015,6155.81,4796.25,21562.5,1952.29,10210.44
1723,09/09/2015,6229.01,4756.53,22131.31,1942.04,10303.12
1724,08/09/2015,6146.1,4811.93,21259.04,1969.41,10271.36
1725,04/09/2015,6042.92,4683.92,20840.61,1921.22,10038.04
1726,02/09/2015,6083.31,4749.98,20934.94,1948.86,10048.05
1727,01/09/2015,6058.54,4636.1,21185.43,1913.85,10015.57
1728,28/08/2015,6247.94,4828.32,21612.39,1988.87,10298.53
1729,27/08/2015,6192.03,4812.71,21838.54,1987.66,10315.62
1730,26/08/2015,5979.2,4697.54,21080.39,1940.51,9997.43
1731,25/08/2015,6081.34,4506.49,21404.96,1867.61,10128.12
1732,24/08/2015,5898.87,4526.25,21251.57,1893.21,9648.43
1733,21/08/2015,6187.65,4706.04,22409.62,1970.89,10124.52
1734,20/08/2015,6367.89,4877.49,22757.47,2035.73,10432.19
1735,19/08/2015,6403.45,5019.05,23167.85,2079.61,10682.15
1736,18/08/2015,6526.29,5059.35,23474.97,2096.92,10915.92
1737,17/08/2015,6550.3,5091.7,23814.65,2102.44,10940.33
1738,14/08/2015,6550.74,5048.23,23991.03,2091.54,10985.14
1739,13/08/2015,6568.33,5033.56,24018.8,2083.39,11014.63
1740,12/08/2015,6571.19,5044.39,23916.02,2086.05,10924.61
1741,11/08/2015,6664.54,5036.79,24498.21,2084.07,11293.65
1742,10/08/2015,6736.22,5101.8,24521.12,2104.18,11604.78
1743,07/08/2015,6718.49,5043.54,24552.47,2077.57,11490.83
1744,06/08/2015,6747.09,5056.44,24375.28,2083.56,11585.1
1745,05/08/2015,6752.41,5139.94,24514.16,2099.84,11636.3
1746,04/08/2015,6686.57,5105.55,24406.12,2093.32,11456.07
1747,03/08/2015,6688.62,5115.38,24411.42,2098.04,11443.72
1748,31/07/2015,6696.28,5128.28,24636.28,2103.84,11308.99
1749,30/07/2015,6668.87,5128.78,24497.98,2108.63,11257.15
